Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,39280
Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,33985
Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,40580
Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,31610
Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,39580
Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,42555
Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,33360
Sixty Special,1993,regular unleaded,200.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,2000
Skylark,1996,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,2.0,Other,Midsize,Coupe,29,19,155,2000
Skylark,1996,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,29,19,155,2000
Skylark,1997,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,26,18,155,2000
Skylark,1997,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,2.0,Other,Midsize,Coupe,26,18,155,2000
Skylark,1997,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,2.0,Other,Midsize,Coupe,29,19,155,2000
Skylark,1997,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,29,19,155,2000
Skylark,1998,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,30,19,155,2000
SL-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,20,617,84000
SL-Class,2015,premium unleaded (required),429.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,617,106700
SL-Class,2015,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,617,214500
SL-Class,2015,premium unleaded (required),557.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,25,16,617,147300
SL-Class,2016,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,617,108050
SL-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,20,617,85050
SL-Class,2016,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,617,217550
SL-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,25,16,617,149700
SL-Class,2017,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,25,17,617,110800
SL-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,25,16,617,151350
SL-Class,2017,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,617,219850
SL-Class,2017,premium unleaded (required),362.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,28,20,617,86950
SLC-Class,2017,premium unleaded (required),362.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,29,20,617,60300
SLC-Class,2017,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,32,25,617,47950
SLK-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,21,617,56225
SLK-Class,2014,premium unleaded (required),415.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,28,19,617,68925
SLK-Class,2014,premium unleaded (required),201.0,4.0,MANUAL,rear wheel drive,2.0,Luxury,Compact,Convertible,32,22,617,43525
SLK-Class,2015,premium unleaded (required),201.0,4.0,MANUAL,rear wheel drive,2.0,Luxury,Compact,Convertible,32,22,617,43950
SLK-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,21,617,57650
SLK-Class,2015,premium unleaded (required),415.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,28,19,617,70850
SLK-Class,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,21,617,59200
SLK-Class,2016,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,Convertible,32,25,617,47000
SLK-Class,2016,premium unleaded (required),416.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,28,19,617,72600
SLR McLaren,2007,premium unleaded (required),641.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,16,11,617,480000
SLR McLaren,2008,premium unleaded (required),617.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,16,12,617,495000
SLR McLaren,2009,premium unleaded (required),617.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,16,12,617,495000
SLS AMG GT Final Edition,2015,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,221580
SLS AMG GT Final Edition,2015,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,617,228080
SLS AMG GT,2013,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,199500
SLS AMG GT,2013,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,617,206000
SLS AMG GT,2014,premium unleaded (required),622.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,17,13,617,275000
SLS AMG GT,2014,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,201500
SLS AMG GT,2014,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,617,208000
SLS AMG,2011,premium unleaded (required),563.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,14,617,183000
SLS AMG,2012,premium unleaded (required),563.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,14,617,189600
SLS AMG,2012,premium unleaded (required),563.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,20,14,617,196100
SLX,1997,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,13,204,2397
SLX,1997,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,13,204,2488
SLX,1998,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,204,2816
SLX,1999,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,204,2934
Solstice,2007,regular unleaded,177.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,26,17,210,21515
Solstice,2007,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,26515
Solstice,2008,regular unleaded,173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,22455
Solstice,2008,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,28135
Solstice,2008,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,31750
Solstice,2008,regular unleaded,173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,28400
Solstice,2009,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,24275
Solstice,2009,premium unleaded (recommended),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,28,19,210,30375
Solstice,2009,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,29410
Solstice,2009,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,25,19,210,26225
Solstice,2009,premium unleaded (recommended),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,29485
Sonata Hybrid,2015,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1439,26000
Sonata Hybrid,2015,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1439,29500
Sonata Hybrid,2016,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,44,40,1439,26000
Sonata Hybrid,2016,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,43,39,1439,30100
Sonata Hybrid,2017,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,45,39,1439,26000
Sonata Hybrid,2017,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,43,38,1439,30100
Sonata,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,35,24,1439,23175
Sonata,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,35,24,1439,26525
Sonata,2015,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,32,23,1439,28575
Sonata,2015,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,21,1439,33525
Sonata,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,37,25,1439,21150
Sonata,2015,regular unleaded,177.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Other,Midsize,Sedan,38,28,1439,23275
Sonata,2016,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,32,23,1439,28925
Sonata,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,25,1439,27350
Sonata,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,38,25,1439,21750
Sonata,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,25,1439,23400
Sonata,2016,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,21,1439,34075
Sonata,2016,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Other,Midsize,Sedan,38,28,1439,23725
Sonata,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,25,1439,21600
Sonata,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,25,1439,27150
Sonata,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,25,1439,23400
Sonata,2017,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,22,1439,26600
Sonata,2017,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Other,Midsize,Sedan,36,28,1439,23125
Sonata,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,36,25,1439,21950
Sonata,2017,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,22,1439,34350
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,35,25,1385,15495
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1385,21945
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25,1385,16095
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,1385,18835
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,33,25,1385,21345
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,14845
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,40,29,1385,18235
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25,1385,17845
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,35,25,1385,17245
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,37,27,1385,19680
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,1385,20545
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,35,26,1385,14245
Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,27,1385,20245
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,34,27,1385,19945
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,16455
Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,35,26,1385,15855
Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,35,26,1385,16155
Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,34,27,1385,20095
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,24,1385,18145
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,35,24,1385,15595
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,27,1385,20345
Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,16755
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,37,27,1385,19780
Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,1385,20095
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,33,25,1385,21495
Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,35,26,1385,14345
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,35,24,1385,17545
Sonic,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,26,1385,14945
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,24,1385,16195
Sonic,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1385,21495
Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,34,24,1385,18170
Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,1385,21215
Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1385,17580
Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,24,1385,18970
Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,34,24,1385,16395
Sonic,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,Sedan,36,27,1385,20415
Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,39,28,1385,19720
Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,39,28,1385,17530
Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,28,1385,19720
Sonic,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,33,25,1385,15145
Sonoma,2002,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,20,15,549,16538
Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,13975
Sonoma,2002,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,3.0,Other,Compact,Extended Cab Pickup,18,14,549,20793
Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,23,17,549,17093
Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,15957
Sonoma,2002,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,18,14,549,24492
Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,15093
Sonoma,2002,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,15420
Sonoma,2002,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Other,Compact,Extended Cab Pickup,16,12,549,19675
Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,14770
Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,16570
Sonoma,2003,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,18,14,549,24670
Sonoma,2003,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Other,Compact,Extended Cab Pickup,17,12,549,21970
Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,16270
Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,16220
Sonoma,2003,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Other,Compact,Extended Cab Pickup,17,12,549,20320
Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,17670
Sonoma,2003,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,18270
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1720,38500
Sorento,2015,regular unleaded,191.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1720,24300
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1720,26700
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1720,36700
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1720,41700
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1720,31700
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1720,33500
Sorento,2015,regular unleaded,191.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1720,26100
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1720,39900
Sorento,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1720,28500
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,38300
Sorento,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,21,1720,28200
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,33900
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,28700
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1720,40100
Sorento,2016,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1720,32900
Sorento,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,29,21,1720,25100
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1720,43300
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,32100
Sorento,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,29,21,1720,26400
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,41500
Sorento,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1720,31100
Sorento,2016,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,18,1720,30500
Sorento,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1720,39900
Sorento,2016,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1720,41700
Sorento,2017,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,25,21,1720,28500
Sorento,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1720,28990
Sorento,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1720,33100
Sorento,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1720,40400
Sorento,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1720,31500
